name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kathmandu,2021-10-20,24,18,20.7,24,18,20.7,19.2,91.3,6,100,4.17,rain,0,0,,11.2,213.2,1017.1,89.7,7,174.1,14.9,6,,2021-10-20T06:06:39,2021-10-20T17:29:59,0.5,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-10-21,25,16,20.3,25,16,20.3,16.7,81.3,0,0,0,,0,0,,18.4,263.2,1015.6,60.7,8.5,157.9,13.7,6,,2021-10-21T06:07:15,2021-10-21T17:29:03,0.52,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-10-22,23,16,19.3,23,16,19.3,16.5,84.7,0,0,0,,0,0,,13,238.6,1017.3,77.8,7.2,179.9,15.7,7,,2021-10-22T06:07:52,2021-10-22T17:28:07,0.55,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-10-23,25,18,20,25,18,20,17,84.2,0,0,0,,0,0,,22.3,199.3,1020.1,81.8,6.3,160.1,13.9,6,,2021-10-23T06:08:29,2021-10-23T17:27:13,0.59,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-10-24,25,16,19.6,25,16,19.6,15.8,80,0,0,0,,0,0,,24.1,194.6,1021,62.7,5.5,160,13.7,6,,2021-10-24T06:09:07,2021-10-24T17:26:19,0.62,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-10-25,24,14,18.3,24,14,18.3,15.3,83.8,0,0,0,,0,0,,13,260.5,1019.4,37.8,5.9,168.3,14.3,6,,2021-10-25T06:09:45,2021-10-25T17:25:26,0.65,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-10-26,24,15,18.4,24,15,18.4,13.8,76.7,0,0,0,,0,0,,16.6,265,1019,60.7,6.5,197.6,17.2,7,,2021-10-26T06:10:24,2021-10-26T17:24:35,0.68,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-10-27,24,15,18.6,24,15,18.6,13.5,74.4,0,0,0,,0,0,,14.8,275.6,1020.2,50.1,6.9,206.9,17.7,7,,2021-10-27T06:11:03,2021-10-27T17:23:44,0.72,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-10-28,23,14,18.6,23,14,18.6,15.2,82.5,0,0,0,,0,0,,14.8,260.7,1020.6,45.4,6.6,210.3,18,8,,2021-10-28T06:11:42,2021-10-28T17:22:55,0.75,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-10-29,24,14,18.4,24,14,18.4,13,73.5,0,0,0,,0,0,,18.4,209.4,1022.5,29.4,6.6,212.5,18.3,8,,2021-10-29T06:12:22,2021-10-29T17:22:06,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-10-30,23,12,17,23,12,17,11.5,73.2,0,0,0,,0,0,,14.7,255.4,1021,31.7,6.5,208.8,18,8,,2021-10-30T06:13:02,2021-10-30T17:21:19,0.82,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-10-31,23,12,17.2,23,12,17.2,12,73.9,0,0,0,,0,0,,22.3,227,1019.6,53.4,7,202.7,17.4,7,,2021-10-31T06:13:43,2021-10-31T17:20:33,0.85,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-01,22,14,17.5,22,14,17.5,12.8,75,0,0,0,,0,0,,20.5,196.8,1020.4,67.6,6.5,190.5,16.4,7,,2021-11-01T06:14:24,2021-11-01T17:19:48,0.88,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-02,22,13,16.9,22,13,16.9,12.2,76,0,0,0,,0,0,,14.8,221.4,1021.5,49.6,6.3,183.3,15.9,7,,2021-11-02T06:15:06,2021-11-02T17:19:05,0.91,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-03,22,13,16.6,22,13,16.6,11.5,74.5,0,0,0,,0,0,,14.8,285.1,1020.2,46.3,6.6,186.3,16,7,,2021-11-03T06:15:48,2021-11-03T17:18:22,0.95,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-04,22,11,16.1,22,11,16.1,11.2,75.5,0,0,0,,0,0,,13,256.1,1019.4,29.7,6.2,198,17.1,7,,2021-11-04T06:16:31,2021-11-04T17:17:41,0.98,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-05,21,11,15.3,21,11,15.3,11.3,78.7,0,0,0,,0,0,,16.6,249.8,1018.5,48.7,6.8,189.3,16.2,7,,2021-11-05T06:17:14,2021-11-05T17:17:01,0,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-06,21,10,15.2,21,10,15.2,10.9,78,0,0,0,,0,0,,12.9,261.1,1016.8,31.7,7.1,195.1,16.9,7,,2021-11-06T06:17:57,2021-11-06T17:16:22,0.05,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-07,22,11,15.6,22,11,15.6,10.6,75.1,0,0,0,,0,0,,11.2,271.5,1017.4,67.2,7,182.8,15.9,7,,2021-11-07T06:18:41,2021-11-07T17:15:45,0.08,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-08,22,10,15.9,22,10,15.9,10.8,75.1,0,0,0,,0,0,,14.7,202.7,1018.9,37.8,7.3,195.7,16.9,7,,2021-11-08T06:19:25,2021-11-08T17:15:09,0.12,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-09,23,11,16,23,11,16,10.3,73.4,0,0,0,,0,0,,13,248.4,1020,29.9,7.6,192.3,16.6,7,,2021-11-09T06:20:09,2021-11-09T17:14:35,0.15,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-10,22,10,15.6,22,10,15.6,9.6,72.1,0,0,0,,0,0,,12.9,184,1019.6,28.1,7.3,187.9,16.2,7,,2021-11-10T06:20:54,2021-11-10T17:14:01,0.19,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-11,22,9,15.3,22,8.5,15.3,9.9,73.9,0,0,0,,0,0,,14.7,228.4,1019,28,7.2,186.1,16.2,7,,2021-11-11T06:21:39,2021-11-11T17:13:30,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-12,22,9,15,22,9,15,10.5,77.6,0,0,0,,0,0,,13,249,1019,28.1,6.7,193.2,16.7,7,,2021-11-12T06:22:24,2021-11-12T17:12:59,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-13,21,8,14.6,21,8,14.6,10,76.7,0,0,0,,0,0,,14.7,276.8,1018.5,33.5,6.6,192.8,16.7,7,,2021-11-13T06:23:10,2021-11-13T17:12:31,0.29,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-14,22,9,14.1,22,8.5,14.1,9.1,75.3,0,0,0,,0,0,,14.7,188.3,1017.9,41,7,185.2,16,7,,2021-11-14T06:23:55,2021-11-14T17:12:03,0.32,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-15,21,11,14.9,21,11,14.9,10.3,76.7,0,0,0,,0,0,25.9,14.7,246.7,1016.4,41.4,6.6,179.5,15.7,7,,2021-11-15T06:24:41,2021-11-15T17:11:37,0.36,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-16,20,11,14.6,20,11,14.6,10.2,77.5,0,0,0,,0,0,,12.9,306.7,1017.5,44.3,7,181.1,15.6,7,,2021-11-16T06:25:28,2021-11-16T17:11:13,0.39,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-17,22,9,14.5,22,9,14.5,8.5,72.1,0,0,0,,0,0,,13,64.3,1020.5,50,7.1,177.5,15.2,7,,2021-11-17T06:26:14,2021-11-17T17:10:50,0.43,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-18,20,10,14.9,20,10,14.9,10.1,75.6,0,0,0,,0,0,,11.2,290.7,1018.8,87.6,5.4,164.6,14,7,,2021-11-18T06:27:01,2021-11-18T17:10:29,0.46,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-19,19,11,14.5,19,11,14.5,10.3,78,0,0,0,,0,0,,7.6,319.4,1016.5,79.1,5.2,149.2,13.1,6,,2021-11-19T06:27:48,2021-11-19T17:10:09,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-20,22,8,14.3,22,8,14.3,10,78.4,0,0,0,,0,0,,20.5,300.2,1016.3,61.4,6,166.9,14.4,6,,2021-11-20T06:28:34,2021-11-20T17:09:51,0.53,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-21,23,10,16,23,10,16,11.3,77.7,0,0,0,,0,0,,20.5,273.6,1016.6,34.6,6.9,174.5,15.1,7,,2021-11-21T06:29:21,2021-11-21T17:09:34,0.56,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-22,22,13,16.2,22,13,16.2,11.1,75.5,0,0,0,,0,0,,13,263.4,1016.4,45.3,6.3,181.2,15.7,7,,2021-11-22T06:30:08,2021-11-22T17:09:19,0.6,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-23,20,10,14.2,20,10,14.2,10.4,79.7,0,0,0,,0,0,,11.2,212.1,1016.8,42.1,4.8,173,15.1,7,,2021-11-23T06:30:55,2021-11-23T17:09:05,0.63,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-24,21,12,14.8,21,12,14.8,10.5,77.5,0,0,0,,0,0,,18.4,176.4,1018.9,44.3,4.4,151.4,13.1,6,,2021-11-24T06:31:42,2021-11-24T17:08:53,0.66,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-25,25.1,10,14,25.1,10,14,10.8,82.4,0,0,0,,0,0,,13,291.4,1018.8,41.7,3.7,138,11.9,6,,2021-11-25T06:32:29,2021-11-25T17:08:43,0.7,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-26,17,10,13.3,17,10,13.3,10.3,83,0,0,0,,0,0,,9.4,224.5,1019.6,73.5,4.4,133.6,11.4,6,,2021-11-26T06:33:16,2021-11-26T17:08:34,0.73,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-27,20,9,13.6,20,8.5,13.5,9.7,79.5,0,0,0,,0,0,,11.1,17.8,1021.2,43.1,4.2,136.4,11.8,5,,2021-11-27T06:34:02,2021-11-27T17:08:27,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-28,21,8,13.3,21,6.1,13.2,9.2,79.5,0,0,0,,0,0,,14.8,315.9,1021.8,28.1,4.8,161.9,13.9,6,,2021-11-28T06:34:49,2021-11-28T17:08:22,0.8,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-11-29,20,8,14.6,20,7.4,14.5,9.8,76,0,0,0,,0,0,,16.6,298.9,1021.2,38.4,5.5,154.8,13.5,6,,2021-11-29T06:35:35,2021-11-29T17:08:18,0.83,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-11-30,20,8,13.2,20,7.4,13.1,8.8,77,0,0,0,,0,0,,14.8,121.3,1021.8,51.2,6.2,163.4,14.1,6,,2021-11-30T06:36:21,2021-11-30T17:08:16,0.86,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-01,22,8,13.7,22,7.4,13.7,7.4,70.1,0,0,0,,0,0,,16.6,134.7,1021.8,42.5,6.5,151.7,13,6,,2021-12-01T06:37:06,2021-12-01T17:08:15,0.9,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-02,21,9,14.7,21,9,14.7,8.5,69.9,0,0,0,,0,0,,16.6,286.9,1021,78.3,6.4,164.4,14.2,6,,2021-12-02T06:37:52,2021-12-02T17:08:16,0.93,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-03,20,12,15,20,12,15,10.3,75.4,0,0,0,,0,0,,14.8,293.6,1022,84.4,6.3,147.4,12.8,6,,2021-12-03T06:38:36,2021-12-03T17:08:19,0.96,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-04,22,11,14.4,22,11,14.4,11.6,85.3,2,100,4.17,rain,0,0,,16.5,225.1,1021.2,57.8,5.2,163.7,14.1,6,,2021-12-04T06:39:21,2021-12-04T17:08:23,0,"Rain, Partially cloudy","Clearing in the afternoon with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-05,22,12,15.8,22,12,15.8,11.8,79.2,0,0,0,,0,0,,13,227.3,1021.8,52,6.9,161.8,13.8,6,,2021-12-05T06:40:05,2021-12-05T17:08:28,0.03,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-06,28.7,11,18.9,28.9,11,19,16,84.5,0,0,0,,0,0,,7.9,214.1,1018,28.3,6.5,135.9,11.7,6,,2021-12-06T06:40:48,2021-12-06T17:08:36,0.07,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-07,20,11,16.2,20,11,16.2,11,73.5,0,0,0,,0,0,,18.4,286.1,1020.3,26.7,8.2,165.2,14.3,6,,2021-12-07T06:41:31,2021-12-07T17:08:45,0.1,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-08,20,7,13,20,6.2,12.8,7.3,71.8,0,0,0,,0,0,,14.7,275.2,1022.2,28.1,7.1,173,14.9,7,,2021-12-08T06:42:14,2021-12-08T17:08:55,0.13,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-09,20,7,12.9,20,6.8,12.8,7.6,73.3,0,0,0,,0,0,,14.8,167.4,1023.8,36.8,6.4,176.5,15.2,7,,2021-12-09T06:42:56,2021-12-09T17:09:07,0.17,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-10,19,8,12.5,19,7.4,12.4,7.7,75.1,0,0,0,,0,0,,16.5,280.5,1022.4,33.2,6.9,165.7,14.3,6,,2021-12-10T06:43:37,2021-12-10T17:09:21,0.2,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-11,19,6,11.8,19,5.1,11.7,6.3,73.4,0,0,0,,0,0,,13,209.3,1021.5,28.1,6,167.7,14.6,6,,2021-12-11T06:44:17,2021-12-11T17:09:36,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-12,18,6,11.2,18,6,11.1,5.6,72.6,0,0,0,,0,0,,9.4,335,1023.1,34.1,6.1,144,12.5,5,,2021-12-12T06:44:57,2021-12-12T17:09:52,0.27,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-13,19,4,10.9,19,2.8,10.7,4.1,67.8,0,0,0,,0,0,,14.7,284.7,1022,34.1,6.5,163.5,14.2,6,,2021-12-13T06:45:36,2021-12-13T17:10:10,0.3,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-14,20,5,11.1,20,4,11,5,70.2,0,0,0,,0,0,,14.7,303.1,1020.8,29,6.4,165.2,14.1,6,,2021-12-14T06:46:14,2021-12-14T17:10:30,0.33,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-15,17,5,10.3,17,3.3,10,5.3,74.7,0,0,0,,0,0,,14.7,354.6,1020,53.8,6.2,169,14.7,7,,2021-12-15T06:46:51,2021-12-15T17:10:51,0.37,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-16,19,4,10,19,2.8,9.8,3.3,68.5,0,0,0,,0,0,,13,286,1020.6,28.1,6.1,177.3,15.2,7,,2021-12-16T06:47:27,2021-12-16T17:11:13,0.4,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-17,19,4,10,19,4,9.7,2.6,64.5,0,0,0,,0,0,,20.5,300.3,1020.4,29,6.3,171.2,14.9,7,,2021-12-17T06:48:02,2021-12-17T17:11:37,0.44,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-18,18,3,9.7,18,1.7,9.3,3,67.8,0,0,0,,0,0,,9.4,122.9,1019.8,29.9,5.6,158.1,13.5,6,,2021-12-18T06:48:36,2021-12-18T17:12:02,0.47,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-19,17,4,9.6,17,2.8,9.4,4.4,73.5,0,0,0,,0,0,,14.8,253.7,1020,27.8,6,166.2,14.4,6,,2021-12-19T06:49:10,2021-12-19T17:12:28,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-20,18.7,4,9.5,18.7,1.3,9.2,4.2,73.2,0,0,0,,0,0,,14.8,277.5,1020.6,26.9,5.5,160.6,14,6,,2021-12-20T06:49:42,2021-12-20T17:12:56,0.54,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-21,18,3,9.7,18,0.9,9.4,3.5,70.3,0,0,0,,0,0,,16.5,151.2,1019.8,45.2,6,141.2,12.1,5,,2021-12-21T06:50:13,2021-12-21T17:13:24,0.57,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-22,18,3,9.4,18,0.9,9,3.4,71.3,0,0,0,,0,0,,14.7,161.4,1017.9,28.9,6.3,157.5,13.7,6,,2021-12-22T06:50:43,2021-12-22T17:13:55,0.61,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-23,17,4,10,17,2.1,9.6,4.1,71.6,0,0,0,,0,0,,13,288.3,1017.9,25.8,6.2,155.2,13.4,6,,2021-12-23T06:51:11,2021-12-23T17:14:26,0.64,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-24,18,4,10.1,18,2.1,9.8,5.6,76.6,0,0,0,,0,0,,16.6,181.7,1018.1,30.2,5.9,145.5,12.5,6,,2021-12-24T06:51:39,2021-12-24T17:14:58,0.67,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-25,16,5,9.8,16,4,9.6,6,79.7,0,0,0,,0,0,,13,299.7,1019,41.4,5.1,114.3,9.9,5,,2021-12-25T06:52:05,2021-12-25T17:15:32,0.71,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-26,16,5,9.8,16,4,9.6,5.5,77.4,0,0,0,,0,0,,12.9,159.4,1021.5,54.3,5,138.3,12,6,,2021-12-26T06:52:30,2021-12-26T17:16:07,0.74,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-27,16,6,10,16,5.1,9.9,5.8,77.7,0,0,0,,0,0,,13,273.2,1022.3,44.7,4.4,133.1,11.5,6,,2021-12-27T06:52:54,2021-12-27T17:16:43,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-28,15,4,9.5,15,2.8,9.2,5.6,78.8,0,0,0,,0,0,,9.4,83.3,1021.9,74,3.5,126.5,10.8,6,,2021-12-28T06:53:16,2021-12-28T17:17:19,0.81,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-29,10,7,7.8,10,5.6,7.3,7.6,98.6,37.4,100,8.33,rain,0,0,,13,109.3,1021.8,91.5,4.1,49.5,4.1,2,,2021-12-29T06:53:37,2021-12-29T17:17:57,0.85,"Rain, Overcast","Cloudy skies throughout the day with rain in the morning and afternoon.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2021-12-30,13,6,8.9,13,5.1,8.8,7.3,90.4,8.6,100,4.17,rain,0,0,,8.3,144,1024.8,73.4,4.9,149.1,12.8,6,,2021-12-30T06:53:57,2021-12-30T17:18:36,0.88,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2021-12-31,15,5,8.4,15,4.5,8.2,5.5,84.9,0,0,0,,0,0,,12.9,280.1,1024.2,47.4,3.8,171.1,14.8,7,,2021-12-31T06:54:15,2021-12-31T17:19:16,0.91,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-01,17,3.9,9.4,17,2.1,9.2,5.6,80.8,0,0,0,,0,0,,13,293.2,1023.8,39.3,5.2,175.3,15,7,,2022-01-01T06:54:32,2022-01-01T17:19:56,0.95,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-02,18,4.4,10.2,18,3.6,10.1,5.9,77.9,0,0,0,,0,0,,11.2,135.7,1022.3,33.8,5.4,176.2,15.4,7,,2022-01-02T06:54:47,2022-01-02T17:20:37,0.98,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-03,18,4.9,10.3,18,4.9,10.3,5.8,76.9,0,0,0,,0,0,,13,252.8,1020.6,31.9,5.7,175.4,15.1,7,,2022-01-03T06:55:01,2022-01-03T17:21:19,0,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-04,18,5,10.4,18,4,10.2,5.9,76.7,0,0,0,,0,0,,13,253.1,1020.6,35.2,5.4,176.2,15.1,7,,2022-01-04T06:55:14,2022-01-04T17:22:02,0.05,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-05,17,6,11,17,6,11,7.6,81.7,0,0,0,,0,0,,18.1,271.2,1020.6,57.9,4.8,160.5,13.8,7,,2022-01-05T06:55:25,2022-01-05T17:22:46,0.08,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-06,18,8,12.4,18,6.7,12.3,8.3,78.3,0,0,0,,0,0,,18.4,301.3,1020.3,80.9,5.7,138.2,11.8,5,,2022-01-06T06:55:34,2022-01-06T17:23:30,0.11,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-07,17,10,12.8,17,10,12.8,9.3,80.6,0,0,0,,0,0,,16.6,21.8,1021.3,83.3,5.3,123.4,10.6,5,,2022-01-07T06:55:42,2022-01-07T17:24:15,0.15,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-08,17,8,12.7,17,7.4,12.7,8.8,78.8,0,0,0,,0,0,,14.8,285.4,1021.5,81.3,5.3,154.4,13.2,6,,2022-01-08T06:55:48,2022-01-08T17:25:00,0.18,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-01-09,18,8.2,12.6,18,8.2,12.6,8.4,77.4,0,0,0,,0,0,,14.8,278.4,1019,71.4,5.6,167.7,14.5,6,,2022-01-09T06:55:53,2022-01-09T17:25:46,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-10,20,8.4,13,20,8,12.9,8.7,77.9,0,0,0,rain,0,0,6.5,16.6,272.5,1019.5,59.2,6.8,122.7,10.4,5,10,2022-01-10T06:55:57,2022-01-10T17:26:32,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2022-01-11,18,7,12,18,7,12,8,79.2,0,0,0,rain,0,0,7.2,11.2,163.5,1019.8,50.1,5.7,164.2,14.2,7,10,2022-01-11T06:55:58,2022-01-11T17:27:19,0.28,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2022-01-12,17,8,11,17,8,10.9,7.1,78.3,0,0,0,rain,0,0,7.9,16.6,207.6,1018.7,63.2,5.4,137.6,11.8,6,10,2022-01-12T06:55:58,2022-01-12T17:28:06,0.31,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
